essay,didn't really eat lunch,hyper,cried,migraine aura: excessive yawning,finances,sleepy,saw friends,used cefaly,Standing,planning,deadline,Naproxen,migraine: drowsy couldn't focus eyes while driving,had PT,very painful,cold,Attended long ceremony,horny,ate breakfast,saw samantha,skipped strattera,smoothie,low food,partly sunny,expectations,Doctors appt downtown,Dinner out,had pelvic PT,parents,tidying lab,Exausted,work + times square,homework,no lunch,coffee,Mt. Si ACDC 2x Coco Caps,sitting,Weighted Blanket,sunny,High Pain,back home,aggitated,out of the house,didn't sleep,Company for dinner,Relpax,ramen,worked out,anxiety attack,nausea,Charlotte,Flexeril,lifted weights,Out of plaquenil,bad sleep,perked up around sunset,Sad,12K Steps,negative self-talk,Chest CT scan,tiny breakfast,comfort eating,sedentary,had therapy,craving sugar,Went to work,up til dawn,skipped ADD meds,work,restless,saw doctor,tired,No sleep,tea,date night,overheated,Dogs,dining room,cloudy,fast food,garden work,active early,cooked dinner,took a bath ,stuffy nose,temeraire,socialized,driving,gardened,late to work,lunch with sally,strange day,studying,cereal and milk,Coaching Session Yesterday,Drinking,spacy,social justice,lethargic,low appetite,burnout warning,lunch with sue,Slept well,Tetralabs Gold Caps CBN,Off work,Writing a paper,partially sunny,Superlong nap,went shopping,Equilibrant,didn't leave the house,Cleaned house,listen to music ,dinner with kate,grapes,mmj,taught sunday school,ants!!,impulsive,up late,Shannons ceremony,masturbated,Sore muscles,Infodump,cried a lot,flare,Thyroid-Pro,studied,Thermoformer arrived,alcohol,solo shift,putty,stressed,meal replacement shake,cool weather,Tolterodine,extremely hot weather,massage,long drive,In bed all day,Elder Carr,pretty good day,Field work,home ward,went outside,period,exercise,mild headache,had sex,good Abby,church,not too hot,not forgetful,warm weather,blended EOs,napped,low money,heat wave,deadlines,Sun exposure,Worked overtime,Rested,Houseguest,dairy,no coffee,slept late,banana,painful,happy,Did cardio,had coffee,gluten,visiting teachers,ate eggs,Headache AM,Bloated,infusion,foccacia,sore,slept in,Councillor,bunny cuddles,worked,tumblr,Tummy Tamers,Quell Unit,christmas eve,Jen here tomorrow,shower,GI discomfort,classes,long sleep,felt sick,med change,woke up early,lots of standing,chore day,Triamcinolone,Ballet,still sore form osteo,Horrible taste in mouth,thirsty,tapering off gabapentin this week,exhausted,rude internet,woke easily,registrar's letter,in the sun,Drank coffee,day off,sas,abby accidents,vivid dreams,hot bath w epsom salt,ate kimchi,migraine aura: sparkling wigglies,Party,breakfast,withdrawal,visited dispensary,Driving,boxing day,Unmotivated,rainy,junk food,not enough sleep ,Saw John,cooked breakfast,allergies,screenings,Cleaned,diarrhea,emergency cat vet trip,up before alarm,uac meetings,hot,Glucerna shake,couldn't keep track of time,sick,ate dairy,Tetralabs Gold Caps,meditated,feet tingly,low mood,pain,energetic,Bad sleep,Cefaly Unit,class,ran errands,treated myself ,art class,clean clothes,exercised,up too late,visitors,no breakfast,weekend,ate lunch,hot weather,no work,Azathioprine,executive dysfunction,bath with epsom salt,swept floor,didn't eat breakfast,went grocery shopping,physical activity,good sleep,walked,got hair colored,migraine,wee to QE,pineapple,symptom free,very hot weather,row
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,0.0,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0,active early
,0.0,2.0,2.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,2.0,,,,0.0,,,,2.0,,2.0,0.0,2.0,,,0.0,,,,,0.0,,,,,2.0,2.0,,2.0,,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,,2.0,0.0,,2.0,0.0,,,,,0.0,0.0,2.0,,,,,2.0,,0.0,,0.0,,,,,,0.0,,0.0,2.0,,,,2.0,,,,,,,2.0,,,0.0,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,,,,,,2.0,2.0,0.0,,2.0,0.0,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,2.0,,,,,,,2.0,0.0,0.0,0.0,,,2.0,2.0,,,,0.0,,,,0.0,2.0,,,,0.0,2.0,,,,0.0,,,0.0,,,0.0,,0.0,,2.0,,0.0,,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,cooked dinner
,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,,2.0,2.0,,,,,0.0,0.0,,,,2.0,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,2.0,,,,,,,0.0,,,,,,,,0.0,2.0,0.0,,0.0,,,,,,,,0.0,2.0,,,2.0,,2.0,2.0,,,,,,,,,,,,0.0,,0.0,,,,,2.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,0.0,,,,,,,,,0.0,,,2.0,0.0,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,2.0,,0.0,,2.0,2.0,,0.0,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,,0.0,,,2.0,,,,0.0,,took a bath 
,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,2.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,2.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,stuffy nose
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,temeraire
,0.21927047629,0.0,0.0,1.10441978963,,,,1.10441978963,,,,,1.10441978963,2.0,0.0,,,2.0,1.98795578833,2.0,2.0,,,0.0373313850559,0.0,,,2.0,2.0,,,0.0,,0.0,2.0,0.0,,0.0,0.927416309279,,,,,2.0,,,,,0.0,0.0580551437637,,0.0,,,,0.249474175813,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,0.0,0.0,2.0,,0.0,2.0,0.0,,,0.0,1.91716499604,2.0,0.0,2.0,0.0,,,,,2.0,,2.0,,,,0.0,2.0,0.249474175813,,0.733386140077,0.0,,,,0.0,,,0.0,2.0,,,0.961429235374,,2.0,1.99195917244,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,0.0,,0.0,,,,,1.98795578833,,2.0,,,2.0,,,,,0.0,,,,,2.0,,,,2.0,2.0,0.0,1.23374220803,2.0,,2.0,,,,,,0.000705859525802,0.0,2.0,2.0,0.161997416364,2.0,,,0.000705859525802,,,,,2.0,,,2.0,,,,,,,,,,,,,,,0.0,,2.0,,,,,0.0,,2.0,,0.0,,,,,2.0,,0.00305268377954,2.0,1.99195917244,1.99195917244,,0.0,0.0,0.0,,,0.0,2.0,,,0.0,1.23374220803,0.0,,,,2.0,0.0,,,,0.249474175813,,,2.0,,2.0,2.0,,2.0,,0.0,,2.0,2.0,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,1.11510823015,2.0,0.0,,,1.99195917244,2.0,,,0.0,2.0,socialized
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,driving
,0.0,2.0,2.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,2.0,,,,0.0,,,,2.0,,2.0,0.0,2.0,,,0.0,,,,,0.0,,,,,2.0,2.0,,2.0,,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,,2.0,0.0,,2.0,0.0,,,,,0.0,0.0,2.0,0.0,,,,2.0,,,,0.0,,,,,,0.0,,0.0,2.0,,,,2.0,,,,,,,2.0,,,0.0,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,,,,,,2.0,2.0,0.0,,2.0,0.0,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,2.0,,,,,,,2.0,0.0,0.0,0.0,,,2.0,2.0,,,,0.0,,,,0.0,2.0,,,,0.0,2.0,,,,0.0,,,0.0,,,0.0,,0.0,,2.0,,0.0,,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,gardened
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,late to work
,0.0,2.0,2.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,2.0,,,,0.0,,,,2.0,,2.0,0.0,2.0,,,0.0,,,,,0.0,,,,,2.0,2.0,,2.0,,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,,2.0,0.0,,2.0,0.0,,,,,0.0,0.0,2.0,0.0,,,,2.0,,0.0,,,,,,,,0.0,,0.0,2.0,,,,2.0,,,,,,,2.0,,,0.0,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,,,,,,2.0,2.0,0.0,,2.0,0.0,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,2.0,,,,,,,2.0,0.0,0.0,0.0,,,2.0,2.0,,,,0.0,,,,0.0,2.0,,,,0.0,2.0,,,,0.0,,,0.0,,,0.0,,0.0,,2.0,,0.0,,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,lunch with sally
,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,2.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,2.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,strange day
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,studying
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,cereal and milk
,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,,2.0,2.0,,,,,0.0,0.0,,,,2.0,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,2.0,,,,0.0,,,0.0,,,,,,,,,2.0,0.0,,0.0,,,,,,,,0.0,2.0,,,2.0,,2.0,2.0,,,,,,,,,,,,0.0,,0.0,,,,,2.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,0.0,,,,,,,,,0.0,,,2.0,0.0,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,2.0,,0.0,,2.0,2.0,,0.0,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,,0.0,,,2.0,,,,0.0,,Coaching Session Yesterday
,2.0,,,2.0,,,,2.0,,,,,2.0,,2.0,,,0.0,0.0,,,,,2.0,2.0,,,,0.0,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,2.0,0.0,,,,2.0,,,2.0,,,,,,,,2.0,,2.0,,2.0,,,,,,,,2.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,2.0,,2.0,,,,,0.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,2.0,,,,,,,,,2.0,,,0.0,2.0,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,0.0,,2.0,,0.0,0.0,,2.0,,,,,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,,2.0,,,0.0,,,,2.0,,Drinking
,0.00110312434304,2.0,2.0,0.421141240259,,,,0.421141240259,,,,,0.421141240259,0.0,0.0,,,2.0,1.6392301417,0.0,0.0,,,0.0986140686909,0.0,,,0.0,2.0,,,2.0,,2.0,0.0,2.0,,0.0,0.286426028616,,,,,0.0,,,,,2.0,0.0711570167537,,2.0,,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,0.0,2.0,0.0,,2.0,0.0,0.0,,,0.0,1.42500575339,0.0,2.0,0.0,0.0,,,0.249474175813,,0.0,,0.0,,,,0.0,2.0,,,0.162978474599,2.0,,,,2.0,,,0.0,2.0,,,1.63140101519,,2.0,1.66085605467,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,0.0,,0.0,,,,,1.6392301417,,0.0,,,0.0,,,,,0.0,,,,,2.0,,,,0.0,0.0,2.0,0.532894662255,0.0,,0.0,,,,,,0.274829243926,2.0,0.0,2.0,0.731656124729,0.0,,,0.274829243926,,,,,2.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,2.0,,,,,2.0,,0.303361916169,0.0,1.66085605467,1.66085605467,,0.0,2.0,2.0,,,0.0,0.0,,,0.0,0.532894662255,2.0,,,,0.0,2.0,,,,0.0,,,0.0,,2.0,0.0,,0.0,,2.0,,0.0,2.0,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.429943218246,0.0,0.0,,,1.66085605467,0.0,,,0.0,0.0,spacy
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,social justice
,0.18959569249,2.0,2.0,0.0693051473867,,,,0.0693051473867,,,,,0.0693051473867,0.0,0.0,,,2.0,1.11426721202,0.0,0.0,,,0.48245426589,0.0,,,0.0,2.0,,,2.0,,2.0,0.0,2.0,,0.0,0.0193869530402,,,,,0.0,,,,,2.0,0.425250472354,,2.0,,,,0.162978474599,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,0.0,2.0,0.0,,2.0,0.0,0.0,,,0.0,0.860445832503,0.0,2.0,0.0,0.0,,,0.733386140077,,0.0,,0.0,,,,0.0,2.0,0.162978474599,,,2.0,,,,2.0,,,0.0,2.0,,,1.95280273464,,2.0,1.1424927521,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,0.0,,0.0,,,,,1.11426721202,,0.0,,,0.0,,,,,0.0,,,,,2.0,,,,0.0,0.0,2.0,0.125214181391,0.0,,0.0,,,,,,0.769780782747,2.0,0.0,2.0,1.30249191124,0.0,,,0.769780782747,,,,,2.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,2.0,,,,,2.0,,0.809451098011,0.0,1.1424927521,1.1424927521,,0.0,2.0,2.0,,,0.0,0.0,,,0.0,0.125214181391,2.0,,,,0.0,2.0,,,,0.162978474599,,,0.0,,2.0,0.0,,0.0,,2.0,,0.0,2.0,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0732924643024,0.0,0.0,,,1.1424927521,0.0,,,0.0,0.0,lethargic
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,0.0,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,,,,,0.0,,,,,,,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,0.0,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0,low appetite
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,burnout warning
,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,2.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,2.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,lunch with sue
,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Slept well
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,0.0,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,0.0,,,,,,,,,,,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,0.0,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0,Tetralabs Gold Caps CBN
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Off work
